transaction_id,timestamp,amount,transaction_type,location,client_credit_score,transaction_frequency,customer_age,annual_income,account_balance,num_previous_loans,customer_tenure,num_dependents,education_level,marital_status,housing_type,fraud
5351,2023-01-27 21:51:00,154.3167540656828,solicitud_credito,Region_B,688,2,25,62854.9025584833,60817.92242548423,6,25,2,3,casado,propia,0
5352,2023-01-12 11:27:00,782.5763919600797,transferencia,Region_A,557,4,19,59730.461265404985,56663.272527324516,0,10,3,2,viudo,otro,0
5353,2023-01-29 10:55:00,314.1841279688901,pago,Region_C,414,2,21,54788.29979688041,91282.84187962237,5,9,2,1,soltero,alquilada,0
5354,2023-01-17 13:33:00,16.705869556239623,transferencia,Region_A,633,2,68,11541.442935832027,87218.15119349696,9,14,2,4,soltero,propia,0
5355,2023-01-11 05:58:00,65.10284781277238,pago,Region_A,648,2,38,43675.549227814125,2053.3368583161905,1,6,1,2,viudo,propia,0
5356,2023-01-01 04:04:00,77.13373032364872,transferencia,Region_D,532,3,70,72089.95849958938,98459.260399235,9,6,1,2,casado,alquilada,0
5357,2023-01-03 04:58:00,67.71093168904075,solicitud_credito,Region_C,808,3,43,38521.12087442821,56544.302105155744,0,12,2,2,divorciado,familiar,0
5358,2023-01-23 02:31:00,162.1603044401984,solicitud_credito,Region_C,748,4,47,90379.2438499607,91598.3715763598,7,0,4,3,viudo,alquilada,0
5359,2023-01-02 12:16:00,110.98842522728008,transferencia,Region_A,376,1,50,66278.31498364799,14923.371652682015,3,14,1,3,casado,propia,0
5360,2023-01-27 05:30:00,13.54285807692622,pago,Region_B,150,3,39,68146.31659692789,69636.87647234928,2,0,1,4,soltero,familiar,0
5361,2023-01-24 08:54:00,42.53382381244848,pago,Region_C,761,1,23,54575.89247612989,45838.12629740841,0,5,2,1,divorciado,familiar,0
5362,2023-01-19 11:47:00,41.4117706686366,pago,Region_B,799,5,88,68900.90663424623,13412.814004660879,10,20,0,3,casado,otro,0
5363,2023-01-18 06:41:00,83.38636217479308,transferencia,Region_B,337,0,47,40748.3988168398,2272.008622240529,8,25,1,1,casado,propia,0
5364,2023-01-25 14:22:00,34.45465309002333,transferencia,Region_C,657,6,74,79056.61252205721,21627.789702009424,7,6,2,3,soltero,otro,0
5365,2023-01-09 07:44:00,12.473790554135036,transferencia,Region_B,541,3,25,23544.9976800135,1672.0974938500888,7,15,3,4,soltero,familiar,0
5366,2023-01-17 12:16:00,106.03997729707102,transferencia,Region_C,350,3,34,25174.151562947856,59778.36306041831,7,29,2,1,soltero,otro,0
5367,2023-01-13 07:55:00,190.40569134023738,pago,Region_D,724,4,49,45653.21121650725,30492.599212361336,4,29,0,2,viudo,otro,0
5368,2023-01-05 22:55:00,268.250081612308,pago,Region_C,426,0,65,26178.321075123713,95366.64982982835,4,0,0,4,casado,otro,0
5369,2023-01-01 05:20:00,359.64248989811034,retiro,Region_C,402,3,26,25377.970043419373,63257.87066563009,7,16,3,4,casado,propia,0
5370,2023-01-26 23:42:00,151.92172358844596,transferencia,Region_C,776,4,61,55636.99207045,76371.28754261143,5,29,3,4,soltero,alquilada,0
5371,2023-01-20 21:15:00,15.047693596942164,retiro,Region_D,528,4,85,37630.5143393909,43376.586088423544,7,18,0,3,casado,otro,0
5372,2023-01-16 01:24:00,191.8083690782746,transferencia,Region_B,735,3,20,58394.9826722884,26719.610585396036,1,6,4,4,divorciado,alquilada,0
5373,2023-01-17 03:18:00,51.075908161742525,retiro,Region_D,684,5,61,89985.61935694629,76736.31940062283,1,4,2,4,divorciado,propia,0
5374,2023-01-16 04:49:00,130.900490648169,pago,Region_B,384,2,67,34464.11127311895,46768.59873408041,5,6,4,2,viudo,propia,0
5375,2023-01-22 01:13:00,75.77241130183381,pago,Region_C,658,2,65,76043.51927492721,99955.50521252034,10,11,7,2,soltero,otro,0
5376,2023-01-23 14:15:00,176.3791059040945,retiro,Region_C,326,0,24,47004.15645187712,59254.56065864089,3,8,1,3,divorciado,propia,0
5377,2023-01-08 11:30:00,55.4265160576342,solicitud_credito,Region_D,371,2,27,55592.28053245047,84515.80415487726,1,10,3,4,casado,otro,0
5378,2023-01-28 07:21:00,6.3785536157951865,transferencia,Region_D,394,0,35,77331.90854567266,28789.39894359689,10,3,2,4,soltero,otro,0
5379,2023-01-15 04:26:00,81.37876442637541,retiro,Region_D,725,7,50,92811.54155286399,42686.74331849508,6,11,3,1,soltero,otro,0
5380,2023-01-30 00:17:00,18.788567342169877,retiro,Region_D,305,0,81,57602.3768811041,24060.47775766795,2,22,2,3,viudo,propia,0
5381,2023-01-06 04:58:00,336.73071682855095,solicitud_credito,Region_C,389,3,56,66375.20095067874,77541.64232342427,8,16,3,2,soltero,otro,0
5382,2023-01-28 08:44:00,748.5818086031383,pago,Region_C,521,6,73,61338.42429448532,75724.64382600726,5,3,1,3,casado,propia,0
5383,2023-01-28 20:50:00,80.64475644629005,retiro,Region_A,451,5,67,81209.64271127534,59268.028386465245,8,11,2,2,viudo,familiar,0
5384,2023-01-12 09:15:00,237.8017002248503,pago,Region_D,511,1,45,59441.31494229857,73109.71017672509,10,15,3,3,divorciado,familiar,0
5385,2023-01-02 18:17:00,97.97238512632184,transferencia,Region_D,562,2,83,61696.39848927175,36058.290828340854,2,25,2,4,viudo,otro,1
5386,2023-01-14 08:26:00,36.05816755576298,solicitud_credito,Region_B,681,5,48,35060.19103450086,87807.46542023832,7,8,1,4,soltero,alquilada,0
5387,2023-01-11 13:36:00,35.11113308811278,pago,Region_B,356,3,120,53392.52521995,92230.08273288526,7,0,2,4,casado,otro,0
5388,2023-01-13 22:13:00,69.63094751600433,retiro,Region_C,725,3,28,40540.051338573816,66398.37700111693,9,14,2,4,divorciado,alquilada,0
5389,2023-01-03 02:09:00,201.44648335289097,solicitud_credito,Region_A,441,4,40,30843.630096877725,37297.039780442065,9,9,1,2,soltero,familiar,0
5390,2023-01-17 22:08:00,158.3425881567646,solicitud_credito,Region_D,823,3,64,46117.72189013261,84178.0608953333,8,12,5,4,soltero,familiar,0
5391,2023-01-21 08:47:00,328.9850642779543,solicitud_credito,Region_A,314,3,81,32443.469942067048,98059.84909183756,3,14,2,2,casado,alquilada,0
5392,2023-01-10 20:49:00,7.460084128074643,solicitud_credito,Region_A,307,3,77,14072.248703471872,57899.35894013736,9,20,3,2,viudo,otro,0
5393,2023-01-11 10:29:00,31.24203136677185,solicitud_credito,Region_C,530,2,40,36821.8418820352,65984.70199608385,4,23,2,2,soltero,otro,0
5394,2023-01-02 10:37:00,8.360740379153588,transferencia,Region_A,485,4,52,61339.61412346289,85064.57811183999,6,23,3,2,divorciado,otro,0
5395,2023-01-10 15:47:00,139.06204809063067,transferencia,Region_D,352,5,69,40188.12919269902,67265.08474884737,8,29,3,3,soltero,alquilada,0
5396,2023-01-26 10:35:00,15.179276590127412,solicitud_credito,Region_C,436,3,66,38437.976235186194,19680.963094406212,7,10,2,3,casado,familiar,1
5397,2023-01-04 09:13:00,10.523421029869148,retiro,Region_A,473,15,49,44086.170347910775,42310.76149168232,6,22,5,2,casado,familiar,0
5398,2023-01-06 23:55:00,82.4788262889118,retiro,Region_C,518,2,55,26914.408351924358,61203.87985233105,2,16,1,4,divorciado,otro,0
5399,2023-01-23 23:05:00,53.015237491175824,transferencia,Region_C,562,2,63,30184.903473753475,46377.75301850489,2,19,2,3,divorciado,alquilada,0
5400,2023-01-30 00:44:00,125.56217365502735,pago,Region_B,554,1,86,44854.54237979227,67995.6597393695,3,7,1,4,soltero,propia,0
5401,2023-01-24 11:03:00,66.75094375758482,solicitud_credito,Region_C,569,6,79,55723.59807792757,28153.60093139575,0,23,2,3,soltero,propia,0
5402,2023-01-24 17:12:00,55.396731354117875,retiro,Region_A,523,4,49,10504.58207439389,15874.570667531063,6,21,3,4,soltero,propia,0
5403,2023-01-29 19:53:00,55.42559628023713,transferencia,Region_B,433,2,43,37179.874931789884,2842.1013036957097,8,16,1,2,casado,otro,0
5404,2023-01-21 04:52:00,205.47597029922215,transferencia,Region_D,462,5,32,21035.25695701247,3892.9995318751076,4,27,1,3,divorciado,familiar,0
5405,2023-01-13 06:13:00,50.28998669250642,pago,Region_D,372,5,90,47664.78483334229,35672.573452173485,9,8,1,3,soltero,propia,0
5406,2023-01-23 13:03:00,40.5560804341353,pago,Region_D,842,4,86,78950.88904624114,2175.739659735243,9,13,4,4,divorciado,propia,0
5407,2023-01-24 15:08:00,41.32983233224674,retiro,Region_D,783,5,38,36501.04786334853,27168.403502411253,5,20,5,4,viudo,familiar,0
5408,2023-01-29 02:29:00,21.89035488608953,pago,Region_D,554,3,84,38756.664069930215,51340.58571415843,4,26,2,2,viudo,otro,0
5409,2023-01-15 13:07:00,197.1045362447345,pago,Region_A,497,3,47,62338.44398017684,74415.35693183189,5,28,1,1,viudo,alquilada,0
5410,2023-01-21 19:38:00,15.856301741963396,solicitud_credito,Region_C,726,6,22,71776.3405847518,58893.50063860749,0,21,0,1,divorciado,alquilada,0
5411,2023-01-16 07:36:00,239.26272888196317,transferencia,Region_B,792,1,69,44375.863647805905,53457.603831327804,5,19,4,1,viudo,familiar,0
5412,2023-01-21 03:27:00,33.3331983058004,transferencia,Region_C,381,1,33,73421.49323484057,24213.2705739464,7,5,2,2,casado,alquilada,0
5413,2023-01-30 23:29:00,229.68696788728943,pago,Region_C,607,1,23,16174.630506687645,1575.5897825888264,4,18,0,3,viudo,propia,0
5414,2023-01-04 20:23:00,156.45632936101612,transferencia,Region_A,673,1,57,84232.86436127531,12976.608680832125,0,30,1,3,soltero,familiar,0
5415,2023-01-15 15:07:00,87.22439927172633,transferencia,Region_A,758,3,43,61835.486921066586,98182.43668860552,4,24,3,1,divorciado,propia,0
5416,2023-01-18 10:17:00,110.70578641071418,retiro,Region_A,800,5,73,24799.86067250967,92776.88855446552,10,4,0,1,casado,familiar,0
5417,2023-01-30 18:07:00,39.429387556915366,transferencia,Region_B,656,0,18,21678.353311480107,31113.847639432544,9,6,1,2,casado,propia,0
5418,2023-01-03 15:29:00,85.38527301140354,pago,Region_A,595,3,75,37412.913093627445,32098.221951043703,20,7,0,4,soltero,familiar,0
5419,2023-01-16 09:51:00,34.58804160925536,retiro,Region_C,599,2,71,55345.82280721772,89132.44526345996,0,3,3,4,divorciado,propia,0
5420,2023-01-15 18:27:00,51.46208396463518,transferencia,Region_B,642,4,37,79871.74714761488,7853.865664269099,4,6,3,2,viudo,propia,0
5421,2023-01-06 00:06:00,144.6734859612355,transferencia,Region_A,150,4,56,44584.338017657086,17141.192766532175,9,19,0,1,soltero,alquilada,0
5422,2023-01-15 14:57:00,27.96247054715665,retiro,Region_A,485,1,21,53473.34058485943,11791.813954149777,7,4,7,3,divorciado,propia,0
5423,2023-01-21 03:12:00,182.53949477097547,retiro,Region_A,457,2,55,75439.62381873335,87091.79315411823,3,23,1,1,divorciado,familiar,0
5424,2023-01-12 02:35:00,47.1417193721404,transferencia,Region_C,527,2,120,40582.7732946818,659.7709956845943,4,4,0,3,casado,familiar,0
5425,2023-01-10 04:10:00,75.96502132471954,solicitud_credito,Region_A,607,3,59,60700.99791130825,1445.5846242865443,8,19,4,2,soltero,propia,0
5426,2023-01-13 08:33:00,284.66312514644477,solicitud_credito,Region_C,533,0,47,61670.329422406925,81384.30662307338,8,0,1,4,soltero,otro,0
5427,2023-01-19 05:50:00,114.33658459968716,transferencia,Region_B,310,1,53,36004.34260781979,63690.56277746302,3,6,2,3,casado,familiar,0
5428,2023-01-04 14:37:00,103.73406654106145,transferencia,Region_A,474,4,39,77712.79253081552,56319.22783986941,10,22,2,1,casado,alquilada,0
5429,2023-01-06 04:12:00,124.3433668677309,retiro,Region_D,301,2,57,38216.553040541796,92286.22134850423,5,4,2,3,casado,alquilada,0
5430,2023-01-29 19:26:00,250.23947441126023,retiro,Region_D,481,3,35,56522.64119679028,48337.10570740843,1,27,1,4,viudo,alquilada,0
5431,2023-01-11 07:39:00,28.570231243256423,transferencia,Region_C,649,1,22,52921.61375393973,46684.33964417965,2,4,1,2,divorciado,propia,0
5432,2023-01-19 21:56:00,94.99540510656682,transferencia,Region_A,681,1,61,25307.553773516884,42077.20318951692,0,15,3,2,casado,otro,0
5433,2023-01-23 03:39:00,51.14822632792896,transferencia,Region_A,596,2,22,20863.844824654734,65223.78059823901,0,5,6,1,casado,propia,0
5434,2023-01-23 06:43:00,1.1926127597025433,transferencia,Region_D,496,3,56,101221.09216931893,32319.5820649821,5,24,1,4,viudo,familiar,0
5435,2023-01-02 12:12:00,13.387533337234306,solicitud_credito,Region_B,585,4,38,58891.394610527765,66839.5159208158,5,10,1,1,divorciado,otro,0
5436,2023-01-12 13:43:00,39.30305811647848,retiro,Region_B,821,3,77,82742.35924570404,70366.78590800626,4,26,3,1,soltero,familiar,0
5437,2023-01-20 03:00:00,83.24091816449854,pago,Region_C,524,3,49,66357.53621666874,21146.780491610094,0,7,1,4,divorciado,alquilada,0
5438,2023-01-14 05:33:00,213.2629486173554,transferencia,Region_D,585,2,84,55296.04672709707,59495.01146197594,9,23,0,2,divorciado,alquilada,0
5439,2023-01-08 16:45:00,156.5967196243169,transferencia,Region_C,630,4,30,57633.054176746205,72679.79361663527,1,23,0,4,divorciado,otro,0
5440,2023-01-22 05:24:00,80.5943433861034,transferencia,Region_C,462,1,23,80373.99306128945,96121.7319390775,8,1,2,2,divorciado,alquilada,0
5441,2023-01-17 19:29:00,7.674111666135359,pago,Region_B,492,2,65,51014.765833747355,93890.36309600122,6,4,4,1,soltero,familiar,0
5442,2023-01-03 18:21:00,33.67410793091402,retiro,Region_D,444,2,40,43287.17044865591,20505.927551610457,10,30,0,1,soltero,familiar,0
5443,2023-01-15 16:33:00,45.682469083838676,retiro,Region_C,837,5,87,68036.72935519174,57729.55231709106,7,8,4,2,casado,alquilada,0
5444,2023-01-04 15:27:00,97.21131758237095,transferencia,Region_B,569,6,39,23671.438003817788,46936.44896051273,7,25,1,2,soltero,familiar,0
5445,2023-01-08 07:53:00,6.712706637704663,transferencia,Region_B,350,4,62,59619.6188851488,34924.676961659265,0,4,4,3,viudo,alquilada,0
5446,2023-01-15 10:51:00,75.54344871845021,retiro,Region_A,826,3,75,71780.71446955389,34215.07180166128,3,14,2,4,casado,familiar,0
5447,2023-01-21 17:25:00,231.73391624079005,pago,Region_D,427,1,57,25929.077193667934,97094.00222371804,2,19,4,3,casado,otro,0
5448,2023-01-05 06:15:00,122.22477644711776,transferencia,Region_D,345,3,66,73848.78179158516,3659.549349457636,6,3,0,1,soltero,alquilada,0
5449,2023-01-04 20:53:00,159.49277289875917,pago,Region_A,533,2,51,16764.619044890627,85253.6453682037,2,18,4,2,soltero,propia,0
5450,2023-01-10 12:51:00,114.46844423081046,pago,Region_C,747,2,88,27010.581618032178,45348.85497002048,7,23,1,3,soltero,otro,0
5451,2023-01-05 23:49:00,23.14140479970653,retiro,Region_B,742,1,18,56233.44024250913,56668.13554054049,5,4,1,4,divorciado,propia,0
5452,2023-01-11 02:21:00,11.707758212152289,transferencia,Region_B,802,4,39,98356.92789372645,73925.06589398331,2,4,1,2,soltero,otro,0
5453,2023-01-08 16:47:00,176.8965279971238,solicitud_credito,Region_B,584,5,84,21327.413595806895,45635.89959155304,0,0,1,1,divorciado,familiar,0
5454,2023-01-02 22:16:00,118.90987601337979,retiro,Region_A,431,1,85,51571.37907447921,98732.19777195646,7,9,1,1,divorciado,propia,0
5455,2023-01-30 05:19:00,85.58109648224726,retiro,Region_B,775,3,74,34504.57286739054,86762.92031775924,7,9,2,2,divorciado,alquilada,0
5456,2023-01-20 03:24:00,20.983607111741016,solicitud_credito,Region_C,843,2,83,60750.0982475965,21344.320434333687,8,7,1,4,viudo,otro,0
5457,2023-01-21 00:35:00,92.46883062899826,transferencia,Region_C,655,4,87,62844.77874849343,67042.50464072333,6,17,1,2,divorciado,otro,0
5458,2023-01-06 08:17:00,3.1822801934673253,pago,Region_A,336,1,67,28583.984754268604,47536.51962998579,7,23,2,3,casado,otro,0
5459,2023-01-11 03:49:00,12.651507538278588,pago,Region_C,437,4,41,57532.424482293565,36108.02159377534,0,10,3,2,soltero,propia,0
5460,2023-01-06 19:46:00,37.38067878121086,pago,Region_D,721,0,83,66764.06261688759,35167.123048116955,0,4,1,4,soltero,otro,1
5461,2023-01-12 20:06:00,58.65163714067394,transferencia,Region_D,744,5,29,88305.67969998659,16275.2071176818,6,21,3,4,viudo,propia,0
5462,2023-01-06 14:04:00,12.847504986641367,retiro,Region_B,541,4,22,45080.86677346013,45765.26590775815,6,16,2,2,soltero,propia,0
5463,2023-01-07 16:15:00,12.776540093077319,retiro,Region_B,544,3,27,90914.70063666507,59566.09809029249,2,23,1,4,soltero,alquilada,0
5464,2023-01-04 12:20:00,129.42391478256908,retiro,Region_D,838,3,39,38056.182062326654,79833.11254241079,5,11,3,3,soltero,otro,0
5465,2023-01-08 13:40:00,84.33177401627195,retiro,Region_C,508,3,24,64176.54656422823,28877.559957954956,5,9,2,3,viudo,otro,0
5466,2023-01-04 21:01:00,76.3016108767548,retiro,Region_A,756,3,21,30384.875260580717,77381.06842113975,5,11,4,2,divorciado,propia,0
5467,2023-01-25 03:42:00,60.22731808272951,solicitud_credito,Region_B,398,3,83,61083.253409565594,55377.271723951235,3,17,5,3,casado,alquilada,0
5468,2023-01-15 00:13:00,375.25908547780335,pago,Region_B,950,2,74,650.8155016696837,25804.132944837354,8,30,0,1,casado,propia,0
5469,2023-01-10 00:37:00,5.108308795023683,pago,Region_D,436,3,43,55630.5387058553,78700.7352126677,3,5,0,3,soltero,otro,0
5470,2023-01-05 23:08:00,19.921608034758055,transferencia,Region_D,486,3,39,89278.34673659707,60288.782500869995,3,25,3,2,soltero,propia,0
5471,2023-01-14 00:28:00,104.27266637839881,solicitud_credito,Region_A,335,4,86,42193.39606113675,95488.39302200492,10,2,0,4,divorciado,propia,0
5472,2023-01-10 17:42:00,14.660581023288339,retiro,Region_B,778,2,79,71766.98005121226,28841.58984490105,9,10,2,4,casado,propia,0
5473,2023-01-14 21:33:00,89.00893507529636,retiro,Region_C,354,5,36,36335.12063485082,97313.20821285846,4,16,4,2,soltero,alquilada,0
5474,2023-01-27 20:47:00,83.87771246370014,retiro,Region_C,770,1,58,85125.00907263963,55555.1459661329,1,3,6,3,divorciado,propia,0
5475,2023-01-12 00:46:00,354.0638211167218,solicitud_credito,Region_D,383,2,39,29849.828139125384,45477.74152011298,5,22,1,3,divorciado,otro,0
5476,2023-01-18 12:56:00,214.88901202628296,transferencia,Region_A,305,1,44,51528.876695966115,87494.49481831765,6,23,2,2,soltero,propia,0
5477,2023-01-21 20:05:00,291.0533841359402,solicitud_credito,Region_D,662,7,19,39865.14447587395,15788.350205910485,2,7,3,3,viudo,otro,0
5478,2023-01-05 14:38:00,12.058963613571809,transferencia,Region_A,469,1,38,68657.70318707099,46199.16989787887,3,8,2,3,soltero,familiar,0
5479,2023-01-26 23:39:00,202.60785138009672,pago,Region_C,548,6,39,39169.50823367796,12548.839393224243,4,23,2,2,divorciado,otro,0
5480,2023-01-24 04:17:00,13.821739678760053,transferencia,Region_A,509,2,26,44764.42325837653,61321.61632382295,0,22,4,2,soltero,alquilada,0
5481,2023-01-29 06:28:00,100.22086483932515,pago,Region_C,543,3,48,3558.963165416724,4249.105426879773,7,11,4,2,divorciado,familiar,0
5482,2023-01-30 22:36:00,127.32448600597621,transferencia,Region_A,440,3,62,54170.836402131026,98018.30185294646,3,22,1,4,viudo,alquilada,0
5483,2023-01-26 10:34:00,17.536997291838222,pago,Region_D,479,4,18,54966.42349743646,814.7165818110147,9,19,2,2,casado,familiar,0
5484,2023-01-12 15:15:00,100.14657303926258,pago,Region_C,316,3,32,126247.24715417254,93216.89271388699,4,4,1,3,soltero,alquilada,0
5485,2023-01-17 05:42:00,5.38866467597167,retiro,Region_B,315,2,47,7409.331675189045,64420.07846394705,3,14,1,2,casado,otro,0
5486,2023-01-16 13:14:00,34.71010428271003,transferencia,Region_B,684,4,30,38232.12247759328,82276.43496018699,1,13,2,2,casado,alquilada,0
5487,2023-01-02 13:33:00,254.0315694065724,retiro,Region_C,640,3,51,59562.03623554266,35812.146716518575,8,21,2,1,casado,alquilada,0
5488,2023-01-27 04:30:00,18.841749480916395,pago,Region_B,345,1,42,16422.22423534791,24400.45805596186,0,10,5,4,soltero,familiar,0
5489,2023-01-01 14:24:00,6.749755337217792,retiro,Region_C,803,1,74,7309.8856428579675,17315.335876599114,0,10,1,2,divorciado,otro,0
5490,2023-01-24 15:16:00,58.64083745606151,solicitud_credito,Region_D,442,5,50,68845.71763152408,53120.44018461501,7,14,2,3,casado,propia,0
5491,2023-01-28 22:22:00,190.12498914036902,retiro,Region_D,584,3,33,49795.17089749857,26657.080615523875,0,15,0,3,soltero,otro,0
5492,2023-01-10 11:46:00,7.977115834537356,transferencia,Region_A,654,5,86,80815.72457754562,88011.3148513207,10,11,3,2,divorciado,propia,0
5493,2023-01-15 13:15:00,43.93353304597308,retiro,Region_B,824,1,44,43799.88947816071,2993.869033083829,5,4,2,1,casado,otro,0
5494,2023-01-27 09:17:00,230.03359697622489,solicitud_credito,Region_B,346,1,43,39204.61381908221,8455.468816745448,2,15,1,1,casado,propia,0
5495,2023-01-12 07:49:00,12.573959900992485,retiro,Region_B,827,5,79,9791.741902247733,21581.067730788018,5,11,0,4,divorciado,alquilada,0
5496,2023-01-03 19:34:00,37.20330001762795,pago,Region_C,406,1,36,96367.10502518073,8234.036046476267,10,20,0,4,divorciado,propia,0
